GO,2022-03-28,32.799999,33.275002,32.34,32.5,32.5,785500
GO,2022-03-29,32.700001,33.25,32.470001,33.16,33.16,1066300
GO,2022-03-30,32.970001,33.23,32.790001,33.029999,33.029999,532200
GO,2022-03-31,33.080002,33.439999,32.689999,32.779999,32.779999,634300
GO,2022-04-01,32.810001,33.700001,32.810001,33.669998,33.669998,930900
GO,2022-04-04,33.630001,34.099998,33.189999,33.779999,33.779999,1259200
GO,2022-04-05,33.900002,34.490002,33.540001,34.209999,34.209999,593000
GO,2022-04-06,33.919998,34.759998,33.349998,34.75,34.75,587000
GO,2022-04-07,34.91,35.555,34.740002,35.27,35.27,716700
GO,2022-04-08,35.380001,36.0,35.07,35.700001,35.700001,827000
GO,2022-04-11,35.709999,36.334999,35.650002,36.060001,36.060001,960000
GO,2022-04-12,36.259998,36.580002,34.305,34.360001,34.360001,859000
GO,2022-04-13,34.615002,35.119999,34.200001,34.869999,34.869999,628400
GO,2022-04-14,34.720001,35.110001,34.345001,34.540001,34.540001,509000
GO,2022-04-18,34.59,34.818001,33.68,33.849998,33.849998,853000
GO,2022-04-19,33.689999,35.669998,33.689999,35.52,35.52,622500
GO,2022-04-20,35.400002,35.580002,33.790001,33.990002,33.990002,836200
GO,2022-04-21,34.080002,34.294998,33.419998,33.740002,33.740002,1285900
GO,2022-04-22,33.580002,33.814999,32.650002,32.740002,32.740002,750600
GO,2022-04-25,32.82,33.009998,32.16,32.91,32.91,604200
GO,2022-04-26,32.549999,32.900002,31.940001,31.969999,31.969999,599800
GO,2022-04-27,31.9,32.830002,31.709999,32.5,32.5,881200
GO,2022-04-28,32.490002,33.290001,32.330002,33.060001,33.060001,674600
GO,2022-04-29,34.040001,34.700001,33.450001,33.669998,33.669998,1074700
GO,2022-05-02,33.5,33.974998,32.709999,33.310001,33.310001,745000
GO,2022-05-03,33.540001,34.32,33.240002,33.849998,33.849998,951700
GO,2022-05-04,33.610001,34.310001,33.220001,34.150002,34.150002,830200
GO,2022-05-05,33.740002,34.27,31.860001,32.459999,32.459999,820600
GO,2022-05-06,32.73,33.040001,31.805,32.150002,32.150002,718200
GO,2022-05-09,31.91,32.540001,31.639999,32.25,32.25,775500
GO,2022-05-10,32.27,32.57,30.57,31.07,31.07,1403900
GO,2022-05-11,35.27,37.360001,33.919998,35.650002,35.650002,4623200
GO,2022-05-12,35.650002,37.299999,35.060001,35.509998,35.509998,1795900
GO,2022-05-13,36.040001,37.82,35.950001,36.919998,36.919998,1972000
GO,2022-05-16,36.740002,36.990002,35.715,35.93,35.93,1237300
GO,2022-05-17,35.900002,37.290001,35.490002,36.799999,36.799999,1355500
GO,2022-05-18,36.110001,36.189999,34.529999,35.029999,35.029999,1161600
GO,2022-05-19,34.799999,36.279999,34.369999,35.740002,35.740002,814900
GO,2022-05-20,36.0,36.279999,34.98,35.91,35.91,850200
GO,2022-05-23,36.110001,38.279999,36.110001,38.209999,38.209999,2420000
GO,2022-05-24,38.080002,39.009998,37.349998,38.98,38.98,1414500
GO,2022-05-25,38.790001,39.290001,37.93,38.009998,38.009998,1114500
GO,2022-05-26,38.52,39.5,37.93,38.200001,38.200001,820400
GO,2022-05-27,38.23,38.900002,38.23,38.5,38.5,805600
GO,2022-05-31,38.77,39.360001,38.080002,38.25,38.25,968700
GO,2022-06-01,38.419998,38.52,37.849998,38.150002,38.150002,1114400
GO,2022-06-02,38.290001,38.445,37.779999,38.200001,38.200001,882800
GO,2022-06-03,37.860001,38.360001,37.810001,38.0,38.0,478300
GO,2022-06-06,37.82,38.220001,37.43,37.52,37.52,625200
GO,2022-06-07,37.330002,37.889999,36.869999,37.799999,37.799999,700400
GO,2022-06-08,37.810001,37.93,37.240002,37.5,37.5,526100
GO,2022-06-09,37.34,37.5,36.93,36.970001,36.970001,633000
GO,2022-06-10,36.91,38.904999,36.902,38.650002,38.650002,968100
